country,country_code,year,gdp_growth
Sudan,SDN,2024.0,-13.9643375197179
Senegal,SEN,2024.0,6.06055141198976
Singapore,SGP,2024.0,4.38802362461865
Solomon Islands,SLB,2024.0,2.99755987604104
Sierra Leone,SLE,2024.0,4.29322336690163
El Salvador,SLV,2024.0,2.60202016121069
"Somalia, Fed. Rep.",SOM,2024.0,4.11139335779471
Serbia,SRB,2024.0,3.94992622592932
Sub-Saharan Africa (excluding high income),SSA,2024.0,3.36470475625489
Sub-Saharan Africa,SSF,2024.0,3.59733324708962
Small states,SST,2024.0,6.12150935431907
Sao Tome and Principe,STP,2024.0,1.09999940100751
Suriname,SUR,2024.0,1.72095737011739
Slovak Republic,SVK,2024.0,1.93867445549446
Slovenia,SVN,2024.0,1.73139722479493
Sweden,SWE,2024.0,0.820071806703865
Eswatini,SWZ,2024.0,2.97391075973985
Sint Maarten (Dutch part),SXM,2024.0,3.00000000000014
Seychelles,SYC,2024.0,3.46568066415341
Turks and Caicos Islands,TCA,2024.0,5.63682517443362
Chad,TCD,2024.0,4.19925854085865
East Asia & Pacific (IDA & IBRD countries),TEA,2024.0,4.96151507087535
Europe & Central Asia (IDA & IBRD countries),TEC,2024.0,3.80534822218803
Togo,TGO,2024.0,6.53204505563791
Thailand,THA,2024.0,2.54182067735289
Tajikistan,TJK,2024.0,8.39999980983981
Turkmenistan,TKM,2024.0,6.2994265836889
Latin America & the Caribbean (IDA & IBRD countries),TLA,2024.0,2.2781470509277
Timor-Leste,TLS,2024.0,-9.10069369772735
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2024.0,2.41973722378488
South Asia (IDA & IBRD),TSA,2024.0,6.23259967615652
Sub-Saharan Africa (IDA & IBRD countries),TSS,2024.0,3.59733324708967
Trinidad and Tobago,TTO,2024.0,2.50920813979569
Tunisia,TUN,2024.0,1.61444564976986
Turkiye,TUR,2024.0,3.3276230893799
Tanzania,TZA,2024.0,5.5263138305945
Uganda,UGA,2024.0,6.05558075875589
Ukraine,UKR,2024.0,2.9138222142611
Upper middle income,UMC,2024.0,4.17952127549748
Uruguay,URY,2024.0,3.10825478066172
United States,USA,2024.0,2.79300127716779
Uzbekistan,UZB,2024.0,6.49999999997677
St. Vincent and the Grenadines,VCT,2024.0,4.06183490050209
"Venezuela, RB",VEN,2024.0,5.29999999999984
Viet Nam,VNM,2024.0,7.09118746633975
Vanuatu,VUT,2024.0,0.942185362275907
World,WLD,2024.0,2.87194964204316
Samoa,WSM,2024.0,4.74838445564714
Kosovo,XKX,2024.0,4.5730971681166
South Africa,ZAF,2024.0,0.534843531905139
Zambia,ZMB,2024.0,3.82004825518591
Zimbabwe,ZWE,2024.0,1.74239524880791
